discount_id,sls_ord_num
D001,SO68602
D001,SO68603
D003,SO68604
D003,SO68605
D005,SO68606
D003,SO68607
D005,SO68608
D004,SO68609
D004,SO68610
D004,SO68611
D003,SO68612
D005,SO68613
D005,SO68614
D005,SO68615
D005,SO68616
D002,SO68617
D005,SO68618
D001,SO68619
D001,SO68620
D004,SO68621
D001,SO68622
D001,SO68623
D001,SO68624
D003,SO68625
D002,SO68626
D001,SO68627
D003,SO68628
D001,SO68629
D004,SO68630
D004,SO68631
D002,SO68632
D002,SO68633
D004,SO68634
D005,SO68635
D005,SO68636
D004,SO68637
D005,SO68638
D003,SO68639
D002,SO68640
D004,SO68641
D003,SO68642
D002,SO68643
D005,SO68644
D004,SO68645
D005,SO68646
D005,SO68647
D003,SO68648
D001,SO68649
D001,SO68650
D005,SO68651
D003,SO68652
D001,SO68653
D004,SO68654
D001,SO68655
D003,SO68656
D004,SO68657
D005,SO68658
D001,SO68659
D003,SO68660
D005,SO68661
D001,SO68662
D002,SO68663
D001,SO68664
D005,SO68665
D001,SO68666
D002,SO68667
D005,SO68668
D002,SO68669
D002,SO68670
D003,SO68671
D001,SO68672
D003,SO68673
D002,SO68674
D002,SO68675
D004,SO68676
D004,SO68677
D002,SO68678
D004,SO68679
D005,SO68680
D005,SO68681
D002,SO68682
D005,SO68683
D004,SO68684
D002,SO68685
D004,SO68686
D001,SO68687
D003,SO68688
D002,SO68689
D003,SO68690
D003,SO68691
D001,SO68692
D003,SO68693
D005,SO68694
D004,SO68695
D005,SO68696
D005,SO68697
D004,SO68698
D002,SO68699
D002,SO68700
D004,SO68701
D001,SO68702
D001,SO68703
D004,SO68704
D005,SO68705
D003,SO68706
D004,SO68707
D004,SO68708
D001,SO68709
D004,SO68710
D005,SO68711
D002,SO68712
D003,SO68713
D001,SO68714
D003,SO68715
D002,SO68716
D005,SO68717
D004,SO68718
D002,SO68719
D004,SO68720
D004,SO68721
D002,SO68722
D004,SO68723
D003,SO68724
D003,SO68725
D001,SO68726
D001,SO68727
D002,SO68728
D004,SO68729
D004,SO68730
D004,SO68731
D002,SO68732
D004,SO68733
D003,SO68734
D003,SO68735
D004,SO68736
D001,SO68737
D001,SO68738
D003,SO68739
D003,SO68740
D005,SO68741
D005,SO68742
D004,SO68743
D002,SO68744
D005,SO68745
D002,SO68746
D004,SO68747
D002,SO68748
D003,SO68749
D002,SO68750
D001,SO68751
D003,SO68752
D002,SO68753
D004,SO68754
D002,SO68755
D005,SO68756
D002,SO68757
D004,SO68758
D005,SO68759
D005,SO68760
D002,SO68761
D002,SO68762
D004,SO68763
D003,SO68764
D003,SO68765
D003,SO68766
D003,SO68767
D005,SO68768
D002,SO68769
D005,SO68770
D001,SO68771
D001,SO68772
D005,SO68773
D003,SO68774
D004,SO68775
D005,SO68776
D005,SO68777
D001,SO68778
D001,SO68779
D001,SO68780
D004,SO68781
D002,SO68782
D001,SO68783
D004,SO68784
D003,SO68785
D002,SO68786
D005,SO68787
D001,SO68788
D005,SO68789
D004,SO68790
D002,SO68791
D004,SO68792
D004,SO68793
D002,SO68794
D001,SO68795
D005,SO68796
D004,SO68797
D003,SO68798
D001,SO68799
D003,SO68800
D003,SO68801
D004,SO68802
D002,SO68803
D002,SO68804
D005,SO68805
D003,SO68806
D001,SO68807
D001,SO68808
D001,SO68809
D003,SO68810
D005,SO68811
D003,SO68812
D003,SO68813
D002,SO68814
D002,SO68815
D005,SO68816
D003,SO68817
D003,SO68818
D002,SO68819
D005,SO68820
D002,SO68821
D004,SO68822
D004,SO68823
D003,SO68824
D001,SO68825
D002,SO68826
D005,SO68827
D004,SO68828
D004,SO68829
D002,SO68830
D002,SO68831
D005,SO68832
D003,SO68833
D002,SO68834
D005,SO68835
D005,SO68836
D002,SO68837
D005,SO68838
D005,SO68839
D005,SO68840
D004,SO68841
D001,SO68842
D004,SO68843
D005,SO68844
D001,SO68845
D001,SO68846
D005,SO68847
D003,SO68848
D003,SO68849
D005,SO68850
D004,SO68851
D002,SO68852
D002,SO68853
D004,SO68854
D002,SO68855
D002,SO68856
D001,SO68857
D005,SO68858
D004,SO68859
D004,SO68860
D005,SO68861
D005,SO68862
D002,SO68863
D001,SO68864
D003,SO68865
D001,SO68866
D003,SO68867
D004,SO68868
D001,SO68869
D005,SO68870
D004,SO68871
D001,SO68872
D004,SO68873
D001,SO68874
D003,SO68875
D001,SO68876
D005,SO68877
D005,SO68878
D001,SO68879
D005,SO68880
D005,SO68881
D001,SO68882
D002,SO68883
D002,SO68884
D004,SO68885
D002,SO68886
D005,SO68887
D003,SO68888
D001,SO68889
D004,SO68890
D005,SO68891
D001,SO68892
D002,SO68893
D002,SO68894
D004,SO68895
D003,SO68896
D005,SO68897
D003,SO68898
D001,SO68899
D001,SO68900
D001,SO68901
D001,SO68902
D005,SO68903
D003,SO68904
D003,SO68905
D003,SO68906
D005,SO68907
D005,SO68908
D002,SO68909
D005,SO68910
D001,SO68911
D001,SO68912
D002,SO68913
D002,SO68914
D004,SO68915
D003,SO68916
D003,SO68917
D005,SO68918
D005,SO68919
D003,SO68920
D003,SO68921
D003,SO68922
D003,SO68923
D004,SO68924
D001,SO68925
D002,SO68926
D004,SO68927
D002,SO68928
D002,SO68929
D003,SO68930
D004,SO68931
D005,SO68932
D001,SO68933
D002,SO68934
D003,SO68935
D002,SO68936
D002,SO68937
D005,SO68938
D004,SO68939
D005,SO68940
D001,SO68941
D001,SO68942
D005,SO68943
D002,SO68944
D001,SO68945
D003,SO68946
D005,SO68947
D001,SO68948
D004,SO68949
D004,SO68950
D004,SO68951
D002,SO68952
D002,SO68953
D001,SO68954
D004,SO68955
D002,SO68956
D005,SO68957
D002,SO68958
D003,SO68959
D001,SO68960
D003,SO68961
D003,SO68962
D003,SO68963
D001,SO68964
D001,SO68965
D004,SO68966
D003,SO68967
D004,SO68968
D004,SO68969
D001,SO68970
D005,SO68971
D002,SO68972
D004,SO68973
D005,SO68974
D002,SO68975
D003,SO68976
D005,SO68977
D001,SO68978
D002,SO68979
D005,SO68980
D003,SO68981
D001,SO68982
D004,SO68983
D002,SO68984
D003,SO68985
D004,SO68986
D003,SO68987
D003,SO68988
D003,SO68989
D003,SO68990
D001,SO68991
D002,SO68992
D003,SO68993
D004,SO68994
D002,SO68995
D002,SO68996
D001,SO68997
D002,SO68998
D002,SO68999
D005,SO69000
D004,SO69001
D004,SO69002
D002,SO69003
D003,SO69004
D001,SO69005
D005,SO69006
D001,SO69007
D005,SO69008
D001,SO69009
D002,SO69010
D001,SO69011
D004,SO69012
D002,SO69013
D004,SO69014
D001,SO69015
D001,SO69016
D005,SO69017
D004,SO69018
D003,SO69019
D001,SO69020
D005,SO69021
D001,SO69022
D002,SO69023
D004,SO69024
D001,SO69025
D004,SO69026
D005,SO69027
D005,SO69028
D004,SO69029
D004,SO69030
D002,SO69031
D005,SO69032
D003,SO69033
D001,SO69034
D005,SO69035
D005,SO69036
D001,SO69037
D003,SO69038
D005,SO69039
D004,SO69040
D001,SO69041
D001,SO69042
D003,SO69043
D005,SO69044
D003,SO69045
D003,SO69046
D001,SO69047
D002,SO69048
D003,SO69049
D004,SO69050
D005,SO69051
D005,SO69052
D004,SO69053
D001,SO69054
D001,SO69055
D004,SO69056
D003,SO69057
D002,SO69058
D003,SO69059
D001,SO69060
D003,SO69061
D001,SO69062
D002,SO69063
D002,SO69064
D001,SO69065
D003,SO69066
D001,SO69067
D002,SO69068
D003,SO69069
D001,SO69070
D001,SO69071
D005,SO69072
D001,SO69073
D001,SO69074
D001,SO69075
D003,SO69076
D002,SO69077
D003,SO69078
D004,SO69079
D003,SO69080
D002,SO69081
D002,SO69082
D001,SO69083
D002,SO69084
D002,SO69085
D002,SO69086
D005,SO69087
D005,SO69088
D002,SO69089
D005,SO69090
D004,SO69091
D002,SO69092
D004,SO69093
D003,SO69094
D004,SO69095
D005,SO69096
D004,SO69097
D004,SO69098
D002,SO69099
D002,SO69100
D003,SO69101
D004,SO69102
D005,SO69103
D002,SO69104
D002,SO69105
D004,SO69106
D004,SO69107
D004,SO69108
D005,SO69109
D003,SO69110
D005,SO69111
D005,SO69112
D003,SO69113
D005,SO69114
D004,SO69115
D002,SO69116
D005,SO69117
D004,SO69118
D004,SO69119
D004,SO69120
D001,SO69121
D005,SO69122
D003,SO69123
D003,SO69124
D003,SO69125
D004,SO69126
D003,SO69127
D003,SO69128
D004,SO69129
D003,SO69130
D005,SO69131
D001,SO69132
D001,SO69133
D004,SO69134
D004,SO69135
D004,SO69136
D004,SO69137
D002,SO69138
D005,SO69139
D003,SO69140
D005,SO69141
D004,SO69142
D004,SO69143
D002,SO69144
D003,SO69145
D004,SO69146
D003,SO69147
D004,SO69148
D005,SO69149
D001,SO69150
D005,SO69151
D002,SO69152
D005,SO69153
D002,SO69154
D005,SO69155
D004,SO69156
D001,SO69157
D002,SO69158
D004,SO69159
D002,SO69160
D001,SO69161
D003,SO69162
D004,SO69163
D003,SO69164
D004,SO69165
D005,SO69166
D005,SO69167
D004,SO69168
D004,SO69169
D005,SO69170
D003,SO69171
D005,SO69172
D004,SO69173
D003,SO69174
D002,SO69175
D004,SO69176
D003,SO69177
D001,SO69178
D002,SO69179
D003,SO69180
D004,SO69181
D001,SO69182
D001,SO69183
D004,SO69184
D005,SO69185
D005,SO69186
D005,SO69187
D002,SO69188
D001,SO69189
D003,SO69190
D004,SO69191
D001,SO69192
D002,SO69193
D004,SO69194
D005,SO69195
D001,SO69196
D002,SO69197
D003,SO69198
D005,SO69199
D002,SO69200
D003,SO69201
D004,SO69202
D002,SO69203
D004,SO69204
D005,SO69205
D004,SO69206
D001,SO69207
D004,SO69208
D005,SO69209
D002,SO69210
D002,SO69211
D004,SO69212
D001,SO69213
D003,SO69214
D005,SO69215
D005,SO69216
D003,SO69217
D002,SO69218
D002,SO69219
D002,SO69220
D002,SO69221
D001,SO69222
D001,SO69223
D001,SO69224
D005,SO69225
D001,SO69226
D001,SO69227
D005,SO69228
D005,SO69229
D001,SO69230
D003,SO69231
D003,SO69232
D004,SO69233
D005,SO69234
D002,SO69235
D001,SO69236
D004,SO69237
D002,SO69238
D001,SO69239
D001,SO69240
D003,SO69241
D002,SO69242
D001,SO69243
D001,SO69244
D004,SO69245
D001,SO69246
D004,SO69247
D002,SO69248
D004,SO69249
D002,SO69250
D003,SO69251
D005,SO69252
D002,SO69253
D003,SO69254
D003,SO69255
D001,SO69256
D004,SO69257
D003,SO69258
D004,SO69259
D001,SO69260
D002,SO69261
D003,SO69262
D002,SO69263
D003,SO69264
D003,SO69265
D005,SO69266
D001,SO69267
D004,SO69268
D001,SO69269
D003,SO69270
D001,SO69271
D005,SO69272
D004,SO69273
D001,SO69274
D001,SO69275
D004,SO69276
D001,SO69277
D003,SO69278
D001,SO69279
D004,SO69280
D001,SO69281
D003,SO69282
D004,SO69283
D002,SO69284
D005,SO69285
D004,SO69286
D003,SO69287
D001,SO69288
D003,SO69289
D004,SO69290
D004,SO69291
D003,SO69292
D002,SO69293
D004,SO69294
D003,SO69295
D003,SO69296
D002,SO69297
D004,SO69298
D002,SO69299
D004,SO69300
D001,SO69301
D005,SO69302
D001,SO69303
D002,SO69304
D001,SO69305
D001,SO69306
D003,SO69307
D004,SO69308
D002,SO69311
D001,SO69312
D005,SO69313
D002,SO69314
D002,SO69315
D003,SO69316
D001,SO69317
D001,SO69318
D003,SO69319
D003,SO69320
D003,SO69321
D005,SO69322
D001,SO69323
D005,SO69324
D001,SO69325
D002,SO69326
D005,SO69327
D003,SO69328
D002,SO69329
D004,SO69330
D002,SO69331
D004,SO69332
D005,SO69333
D002,SO69334
D003,SO69335
D005,SO69336
D001,SO69337
D003,SO69338
D001,SO69339
D002,SO69340
D005,SO69341
D004,SO69342
D001,SO69343
D002,SO69344
D003,SO69345
D002,SO69346
D001,SO69347
D005,SO69348
D005,SO69349
D003,SO69350
D003,SO69351
D004,SO69352
D005,SO69353
D005,SO69354
D003,SO69355
D002,SO69356
D005,SO69357
D002,SO69358
D004,SO69359
D005,SO69360
D002,SO69361
D001,SO69362
D004,SO69363
D003,SO69364
D005,SO69365
D003,SO69366
D001,SO69367
D003,SO69368
D005,SO69369
D003,SO69370
D002,SO69371
D001,SO69372
D002,SO69373
D001,SO69374
D004,SO69375
D002,SO69376
D003,SO69377
D004,SO69378
D001,SO69379
D003,SO69380
D003,SO69381
D003,SO69382
D002,SO69383
D005,SO69384
D005,SO69385
D005,SO69386
D005,SO69387
D003,SO69566
D003,SO69567
D001,SO69568
D001,SO69569
D001,SO69570
D004,SO69571
D002,SO69572
D002,SO69573
D003,SO69574
D005,SO69575
D002,SO69576
D005,SO69577
D005,SO69578
D001,SO69579
D002,SO69580
D005,SO69581
D001,SO69582
D003,SO69583
D004,SO69584
D004,SO69585
D003,SO69586
D001,SO69587
D004,SO69588
D003,SO69589
D005,SO69590
D002,SO69591
D004,SO69592
D003,SO69593
D004,SO69594
D004,SO69595
D002,SO69596
D001,SO69597
D001,SO69598
D002,SO69599
D005,SO69600
D001,SO69601
D003,SO69602
D003,SO69603
D002,SO69604
D002,SO69605
D003,SO69606
D005,SO69607
D002,SO69608
D005,SO69609
D003,SO69610
D003,SO69611
D001,SO69612
D004,SO69613
D005,SO69614
D002,SO69615
D003,SO69616
D004,SO69617
D003,SO69618
D004,SO69619
D004,SO69620
D002,SO69621
D004,SO69622
D002,SO69623
D004,SO69624
D002,SO69625
D005,SO69626
D005,SO69627
D005,SO69628
D004,SO69629
D002,SO69630
D002,SO69631
D001,SO69632
D002,SO69633
D001,SO69634
D005,SO69635
D004,SO69636
D004,SO69637
D005,SO69638
D003,SO69639
D003,SO69640
D005,SO69641
D004,SO69642
D002,SO69643
D001,SO69644
D001,SO69645
D002,SO69646
D002,SO69647
D003,SO69648
D001,SO69649
D005,SO69650
D004,SO69651
D002,SO69652
D002,SO69653
D005,SO69654
D005,SO69655
D001,SO69656
D004,SO69657
D002,SO69658
D005,SO69659
D005,SO69660
D003,SO69661
D001,SO69662
D003,SO69663
D004,SO69664
D003,SO69665
D001,SO69666
D001,SO69667
D002,SO69668
D002,SO69669
D001,SO69670
D001,SO69671
D005,SO69672
D004,SO69673
D005,SO69674
D005,SO69675
D002,SO69676
D005,SO69677
D004,SO69678
D003,SO69679
D004,SO69680
D002,SO69681
D001,SO69682
D005,SO69683
D005,SO69684
D005,SO69685
D003,SO69686
D004,SO69687
D003,SO69688
D005,SO69689
D004,SO69690
D003,SO69691
D004,SO69692
D002,SO69693
D003,SO69694
D002,SO69695
D004,SO69696
D005,SO69697
D004,SO69698
D004,SO69699
D002,SO69700
D003,SO69701
D005,SO69702
D003,SO69703
D004,SO69704
D004,SO69705
D003,SO69706
D004,SO69707
D004,SO69708
D002,SO69709
D003,SO69710
D005,SO69711
D003,SO69712
D002,SO69713
D005,SO69714
D005,SO69715
D004,SO69716
D003,SO69717
D002,SO69718
D005,SO69719
D005,SO69720
D002,SO69721
D005,SO69722
D002,SO69723
D001,SO69724
D003,SO69725
D004,SO69726
D001,SO69727
D003,SO69728
D001,SO69729
D005,SO69730
D001,SO69731
D005,SO69732
D004,SO69733
D005,SO69734
D001,SO69735
D004,SO69736
D005,SO69737
D005,SO69738
D005,SO69739
D003,SO69740
D001,SO69741
D004,SO69742
D001,SO69743
D003,SO69744
D001,SO69745
D005,SO69746
D002,SO69747
D002,SO69748
D001,SO69749
D004,SO69750
D001,SO69751
D005,SO69752
D004,SO69753
D002,SO69754
D002,SO69755
D002,SO69756
D003,SO69757
D002,SO69758
D003,SO69759
D005,SO69760
D002,SO69761
D003,SO69762
D003,SO69763
D004,SO69764
D004,SO69765
D004,SO69766
D002,SO69767
D002,SO69768
D004,SO69769
D005,SO69770
D001,SO69771
D001,SO69772
D001,SO69773
D005,SO69774
D001,SO69775
D004,SO69776
D001,SO69777
D002,SO69778
D001,SO69779
D005,SO69780
D003,SO69781
D002,SO69782
D003,SO69783
D003,SO69784
D005,SO69785
D002,SO69786
D005,SO69787
D001,SO69788
D001,SO69789
D004,SO69790
D003,SO69791
D002,SO69792
D003,SO69793
D001,SO69794
D001,SO69795
D002,SO69796
D002,SO69797
D001,SO69798
D003,SO69799
D001,SO69800
D003,SO69801
D004,SO69802
D004,SO69803
D002,SO69804
D003,SO69805
D001,SO69806
D004,SO69807
D001,SO69808
D005,SO69809
D004,SO69810
D005,SO69811
D003,SO69812
D002,SO69813
D003,SO69814
D005,SO69815
D005,SO69816
D003,SO69817
D004,SO69818
D002,SO69819
D004,SO69820
D005,SO69821
D005,SO69822
D004,SO69823
D004,SO69824
D005,SO69825
D005,SO69826
D005,SO69827
D002,SO69828
D004,SO69829
D002,SO69830
D002,SO69831
D001,SO69832
D003,SO69833
D002,SO69834
D002,SO69835
D003,SO69836
D002,SO69837
D001,SO69838
D004,SO69839
D003,SO69840
D002,SO69841
D001,SO69842
D004,SO69843
D004,SO69844
D002,SO69845
D002,SO69846
D002,SO69847
D004,SO69848
D002,SO69849
D001,SO69850
D002,SO69851
D001,SO69852
D005,SO69853
D005,SO69854
D005,SO69855
D001,SO69856
D002,SO69857
D003,SO69858
D003,SO69859
D001,SO69860
D002,SO69861
D004,SO69862
D001,SO69863
D003,SO69864
D005,SO69865
D002,SO69866
D005,SO69867
D003,SO69868
D002,SO69869
D002,SO69870
D001,SO69871
D002,SO69872
D005,SO69873
D003,SO69874
D001,SO69875
D003,SO69876
D005,SO69877
D003,SO69878
D001,SO69879
D004,SO69880
D003,SO69881
D005,SO69882
D002,SO69883
D001,SO69884
D004,SO69885
D003,SO69886
D001,SO69887
D004,SO69888
D004,SO69889
D004,SO69890
D005,SO69891
D003,SO69892
D003,SO69893
D002,SO69894
D003,SO69895
D004,SO69896
D002,SO69897
D001,SO69898
D001,SO69899
D004,SO69900
D005,SO69901
D001,SO69902
D003,SO69903
D001,SO69904
D001,SO69905
D001,SO69906
D001,SO69907
D002,SO69908
D005,SO69909
D004,SO69910
D003,SO69911
D004,SO69912
D001,SO69913
D003,SO69914
D005,SO69915
D001,SO69916
D005,SO69917
D001,SO69918
D002,SO69919
D002,SO69920
D002,SO69921
D004,SO69922
D003,SO69923
D004,SO69924
D002,SO69925
D003,SO69926
D002,SO69927
D001,SO69928
D003,SO69929
D001,SO69930
D002,SO69931
D005,SO69932
D005,SO69933
D005,SO69934
D001,SO69935
D004,SO69936
D002,SO69937
D003,SO69938
D004,SO69939
D004,SO69940
D004,SO69941
D003,SO69942
D005,SO69943
D003,SO69944
D005,SO69945
D001,SO69946
D004,SO69947
D002,SO69948
D003,SO69949
D004,SO69950
D005,SO69951
D002,SO69952
D003,SO69953
D005,SO69954
D005,SO69955
D001,SO69956
D003,SO69957
D002,SO69958
D001,SO69959
D004,SO69960
D004,SO69961
D002,SO69962
D004,SO69963
D003,SO69964
D003,SO69965
D002,SO69966
D004,SO69967
D005,SO69968
D001,SO69969
D003,SO69970
D002,SO69971
D003,SO69972
D001,SO69973
D004,SO69974
D005,SO69975
D004,SO69976
D003,SO69977
D001,SO69978
D001,SO69979
D005,SO69980
D004,SO69981
D005,SO69982
D004,SO69983
D001,SO69984
D003,SO69985
D003,SO69986
D003,SO69987
D001,SO69988
D002,SO69989
D004,SO69990
D004,SO69991
D005,SO69992
D002,SO69993
D005,SO69994
D005,SO69995
D001,SO69996
D004,SO69997
D002,SO69998
D005,SO69999
D005,SO70000
D002,SO70001
D003,SO70002
D005,SO70003
D002,SO70004
D004,SO70005
D002,SO70006
D003,SO70007
D001,SO70008
D004,SO70009
D005,SO70010
D002,SO70011
D003,SO70012
D001,SO70013
D001,SO70014
D001,SO70015
D004,SO70016
D005,SO70017
D003,SO70018
D005,SO70019
D001,SO70020
D005,SO70021
D003,SO70022
D001,SO70023
D002,SO70024
D004,SO70025
D003,SO70026
D004,SO70027
D002,SO70028
D003,SO70029
D003,SO70030
D003,SO70031
D003,SO70032
D002,SO70033
D002,SO70034
D002,SO70035
D003,SO70036
D002,SO70037
D004,SO70038
D003,SO70039
D004,SO70040
D005,SO70041
D002,SO70042
D003,SO70043
D002,SO70044
D001,SO70045
D005,SO70046
D005,SO70047
D002,SO70048
D003,SO70049
D003,SO70050
D002,SO70051
D004,SO70052
D002,SO70053
D004,SO70054
D003,SO70055
D005,SO70056
D002,SO70057
D001,SO70058
D002,SO70059
D003,SO70060
D003,SO70061
D001,SO70062
D002,SO70063
D001,SO70064
D001,SO70065
D003,SO70066
D004,SO70067
D004,SO70068
D004,SO70069
D003,SO70070
D003,SO70071
D002,SO70072
D005,SO70073
D005,SO70074
D004,SO70075
D001,SO70076
D003,SO70077
D002,SO70078
D005,SO70079
D005,SO70080
D004,SO70081
D003,SO70082
D004,SO70083
D002,SO70084
D004,SO70085
D003,SO70086
D001,SO70087
D001,SO70088
D002,SO70089
D003,SO70090
D002,SO70091
D004,SO70092
D004,SO70093
D002,SO70094
D005,SO70095
D002,SO70096
D004,SO70097
D001,SO70098
D005,SO70099
D005,SO70100
D004,SO70101
D001,SO70102
D003,SO70103
D002,SO70104
D003,SO70105
D005,SO70106
D003,SO70107
D004,SO70108
D003,SO70109
D002,SO70110
D003,SO70111
D004,SO70112
D005,SO70113
D005,SO70114
D004,SO70115
D004,SO70116
D003,SO70117
D004,SO70118
D003,SO70119
D003,SO70120
D004,SO70121
D004,SO70122
D002,SO70123
D004,SO70124
D004,SO70125
D001,SO70126
D001,SO70127
D001,SO70128
D001,SO70129
D001,SO70130
D002,SO70131
D004,SO70132
D002,SO70133
D002,SO70134
D005,SO70135
D001,SO70136
D001,SO70137
D005,SO70138
D002,SO70139
D001,SO70140
D005,SO70141
D004,SO70142
D001,SO70143
D003,SO70144
D003,SO70145
D002,SO70146
D003,SO70147
D005,SO70148
D005,SO70149
D003,SO70150
D005,SO70151
D003,SO70152
D003,SO70153
D004,SO70154
D003,SO70155
D001,SO70156
D002,SO70157
D005,SO70158
D001,SO70159
D004,SO70160
D001,SO70161
D002,SO70162
D005,SO70163
D004,SO70164
D001,SO70165
D005,SO70166
D003,SO70167
D005,SO70168
D001,SO70169
D002,SO70170
D003,SO70171
D002,SO70172
D003,SO70173
D003,SO70174
D005,SO70175
D004,SO70176
D005,SO70177
D001,SO70178
D002,SO70179
D005,SO70180
D005,SO70181
D004,SO70182
D005,SO70183
D004,SO70184
D002,SO70185
D003,SO70186
D001,SO70187
D004,SO70188
D003,SO70189
D003,SO70190
D004,SO70191
D001,SO70192
D004,SO70193
D003,SO70194
D001,SO70195
D003,SO70196
D002,SO70197
D002,SO70198
D001,SO70199
D003,SO70200
D004,SO70201
D004,SO70202
D005,SO70203
D005,SO70204
D002,SO70205
D003,SO70206
D001,SO70207
D001,SO70208
D001,SO70209
D004,SO70210
D004,SO70211
D002,SO70212
D003,SO70213
D001,SO70214
D001,SO70215
D005,SO70216
D005,SO70217
D002,SO70218
D005,SO70219
D003,SO70220
D002,SO70221
D005,SO70222
D005,SO70223
D001,SO70224
D002,SO70225
D002,SO70226
D004,SO70227
D003,SO70228
D001,SO70229
D004,SO70230
D001,SO70231
D005,SO70232
D003,SO70233
D001,SO70234
D001,SO70235
D003,SO70236
D004,SO70237
D002,SO70238
D005,SO70239
D002,SO70240
D005,SO70241
D005,SO70242
D003,SO70243
D003,SO70244
D004,SO70245
D003,SO70246
D004,SO70247
D004,SO70248
D002,SO70249
D001,SO70250
D001,SO70251
D002,SO70252
D004,SO70253
D005,SO70254
D002,SO70255
D001,SO70256
D005,SO70257
D003,SO70258
D003,SO70259
D003,SO70260
D005,SO70261
D002,SO70262
D002,SO70263
D004,SO70264
D001,SO70265
D004,SO70266
D001,SO70267
D001,SO70268
D005,SO70269
D001,SO70270
D002,SO70271
D003,SO70272
D005,SO70273
D002,SO70274
D005,SO70275
D002,SO70276
D002,SO70277
D001,SO70278
D003,SO70279
D005,SO70280
D002,SO70281
D002,SO70282
D001,SO70283
D002,SO70284
D003,SO70285
D005,SO70286
D004,SO70287
D005,SO70288
D002,SO70289
D003,SO70290
D003,SO70291
D005,SO70292
D001,SO70293
D003,SO70294
D002,SO70295
D003,SO70296
D002,SO70297
D003,SO70298
D001,SO70299
D003,SO70300
D002,SO70301
D004,SO70302
D002,SO70303
D005,SO70304
D003,SO70305
D005,SO70306
D004,SO70307
D003,SO70308
D003,SO70309
D005,SO70310
D002,SO70311
D002,SO70312
D005,SO70313
D002,SO70314
D004,SO70315
D004,SO70316
D004,SO70317
D004,SO70318
D001,SO70319
D004,SO70320
D003,SO70321
D001,SO70322
D004,SO70323
D003,SO70324
D005,SO70325
D003,SO70326
D003,SO70327
D001,SO70328
D002,SO70329
D005,SO70330
D002,SO70331
D002,SO70332
D003,SO70333
D005,SO70334
D005,SO70335
D004,SO70336
D002,SO70337
D003,SO70338
D003,SO70339
D004,SO70340
D002,SO70341
D003,SO70342
D005,SO70343
D002,SO70344
D003,SO70345
D003,SO70346
D001,SO70347
D004,SO70348
D002,SO70349
D005,SO70350
D001,SO70351
D004,SO70352
D002,SO70353
D002,SO70354
D001,SO70355
D001,SO70356
D004,SO70357
D003,SO70358
D001,SO70359
D003,SO70360
D004,SO70361
D001,SO70362
D005,SO70363
D003,SO70364
D003,SO70365
D004,SO70366
D001,SO70367
D005,SO70368
D005,SO70369
D001,SO70370
D002,SO70371
D005,SO70372
D004,SO70373
D004,SO70374
D004,SO70375
D001,SO70376
D005,SO70377
D003,SO70378
D005,SO70379
D001,SO70380
D001,SO70381
D004,SO70382
D002,SO70383
D005,SO70384
D004,SO70385
D003,SO70386
D001,SO70387
D005,SO70388
D002,SO70389
D002,SO70390
D004,SO70391
D001,SO70392
D002,SO70393
D001,SO70394
D002,SO70395
D004,SO70396
D004,SO70397
D002,SO70398
D004,SO70399
D001,SO70400
D005,SO70401
D001,SO70402
D003,SO70403
D005,SO70404
D005,SO70405
D004,SO70406
D001,SO70407
D001,SO70408
D003,SO70409
D002,SO70410
D003,SO70411
D005,SO70412
D001,SO70413
D001,SO70414
D005,SO70415
D003,SO70416
D004,SO70417
D005,SO70418
D003,SO70419
D003,SO70420
D003,SO70421
D001,SO70422
D002,SO70423
D001,SO70424
D005,SO70425
D003,SO70426
D002,SO70427
D005,SO70428
D003,SO70429
D001,SO70430
D003,SO70431
D002,SO70432
D005,SO70433
D005,SO70434
D003,SO70435
D002,SO70436
D004,SO70437
D001,SO70438
D003,SO70439
D003,SO70440
D003,SO70441
D002,SO70442
D001,SO70443
D002,SO70444
D003,SO70445
D003,SO70446
D001,SO70447
D005,SO70448
D004,SO70449
D001,SO70450
D003,SO70451
D003,SO70452
D003,SO70453
D004,SO70454
D003,SO70455
D004,SO70456
D002,SO70457
D005,SO70458
D001,SO70459
D001,SO70460
D004,SO70461
D002,SO70462
D004,SO70463
D004,SO70464
D003,SO70465
D004,SO70466
D002,SO70467
D004,SO70468
D004,SO70469
D004,SO70470
D001,SO70471
D003,SO70472
D003,SO70473
D005,SO70474
D001,SO70475
D004,SO70476
D004,SO70477
D003,SO70478
D005,SO70479
D001,SO70480
D001,SO70481
D002,SO70482
D003,SO70483
D005,SO70484
D003,SO70485
D001,SO70486
D004,SO70487
D004,SO70488
D005,SO70489
D004,SO70490
D004,SO70491
D002,SO70492
D004,SO70493
D002,SO70494
D001,SO70495
D003,SO70496
D005,SO70497
D005,SO70498
D002,SO70499
D005,SO70500
D004,SO70501
D001,SO70502
D005,SO70503
D004,SO70504
D003,SO70505
D003,SO70506
D003,SO70507
D002,SO70508
D002,SO70509
D005,SO70510
D001,SO70511
D002,SO70512
D001,SO70513
D001,SO70514
D005,SO70515
D001,SO70516
D003,SO70517
D002,SO70518
D005,SO70519
D002,SO70520
D004,SO70521
D003,SO70522
D002,SO70523
D001,SO70524
D003,SO70525
D002,SO70526
D005,SO70527
D001,SO70528
D001,SO70529
